SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL
17644,17645,4673,FL-00178,AVON PARK,33825,HIGHLANDS,FL,692078.65,558146.66,133931.99,190500,0,62600,127900
17644,17645,4673,FL-00178,BABSON PARK,33827,POLK,FL,3000,0,3000,,0,0,0
17644,17645,4673,FL-00178,BARTOW,33830,POLK,FL,1296249.59,1040481.59,255768,162000,115300,21700,25000
17644,17645,4673,FL-00178,BOWLING GREEN,33834,HARDEE,FL,498879.89,434032.89,64847,23800,13900,2500,7400
17644,17645,4673,FL-00178,DAVENPORT,33837,POLK,FL,273442.24,180617.24,92825,140000,0,0,140000
17644,17645,4673,FL-00178,DUNDEE,33838,POLK,FL,9075,0,9075,,0,0,0
17644,17645,4673,FL-00178,FORT MEADE,33841,POLK,FL,514166.55,483316.55,30850,11000,11000,0,0
17644,17645,4673,FL-00178,FROSTPROOF,33843,POLK,FL,435969.66,381779.66,54190,,0,0,0
17644,17645,4673,FL-00178,HAINES CITY,33844,POLK,FL,800352.49,567910.49,232442,612100,179000,6200,426900
17644,17645,4673,FL-00178,LAKE ALFRED,33850,POLK,FL,227115.03,201050.03,26065,524500,0,0,524500
17644,17645,4673,FL-00178,LAKE HAMILTON,33851,POLK,FL,48031.5,46281.5,1750,,0,0,0
17644,17645,4673,FL-00178,LAKE PLACID,33852,HIGHLANDS,FL,1161040.91,1149990.91,11050,,0,0,0
17644,17645,4673,FL-00178,LAKE WALES,33853,POLK,FL,404281.83,386521.83,17760,207500,14500,0,193000
17644,17645,4673,FL-00178,LAKESHORE,33854,POLK,FL,3312.5,1732.5,1580,,0,0,0
17644,17645,4673,FL-00178,LORIDA,33857,HIGHLANDS,FL,4627.68,3857.68,770,,0,0,0
17644,17645,4673,FL-00178,LAKE WALES,33859,POLK,FL,55085.2,36401.2,18684,,0,0,0
17644,17645,4673,FL-00178,MULBERRY,33860,POLK,FL,134846.11,103496.11,31350,,0,0,0
17644,17645,4673,FL-00178,ONA,33865,HARDEE,FL,310923.06,285123.06,25800,,0,0,0
17644,17645,4673,FL-00178,POLK CITY,33868,POLK,FL,9689.28,2717.6,6971.68,,0,0,0
17644,17645,4673,FL-00178,SEBRING,33870,HIGHLANDS,FL,1050922.65,837869.65,213053,434700,224900,28700,181100
17644,17645,4673,FL-00178,SEBRING,33872,HIGHLANDS,FL,0,0,0,111700,0,0,111700
17644,17645,4673,FL-00178,WAUCHULA,33873,HARDEE,FL,2253373.64,2124573.64,128800,323300,241400,0,81900
17644,17645,4673,FL-00178,WAUCHULA,33873,,FL,19057.69,19057.69,0,19100,19100,0,0
17644,17645,4673,FL-00178,SEBRING,33875,HIGHLANDS,FL,110480,64680,45800,6800,0,3000,3800
17644,17645,4673,FL-00178,SEBRING,33876,HIGHLANDS,FL,653095.8,650395.8,2700,57500,6000,1500,50000
17644,17645,4673,FL-00178,WAVERLY,33877,POLK,FL,35029.53,35029.53,0,,0,0,0
17644,17645,4673,FL-00178,WINTER HAVEN,33880,POLK,FL,312072.69,258323.72,53748.97,48800,12700,11100,25000
17644,17645,4673,FL-00178,WINTER HAVEN,33881,POLK,FL,1017995.68,917759.68,100236,242000,9900,17400,214700
17644,17645,4673,FL-00178,WINTER HAVEN,33884,POLK,FL,485335.76,480199.76,5136,670000,229200,700,440100
17644,17645,4673,FL-00178,ZOLFO SPRINGS,33890,HARDEE,FL,288376.43,224431.43,63945,143300,127900,4500,10900
17644,17645,4673,FL-00178,CHAMPIONS GT,33896,POLK,FL,6786,0,6786,,0,0,0
17644,17645,4673,FL-00178,DAVENPORT,33896,POLK,FL,239922.88,223798.88,16124,5200,0,0,5200
17644,17645,4673,FL-00178,DAVENPORT,33897,POLK,FL,450156.72,383364.72,66792,62200,62200,0,0
17644,17645,4673,FL-00178,LAKE WALES,33898,POLK,FL,387447.09,380807.09,6640,70600,35000,3300,32300
17644,17645,4673,FL-00178,HIGHLAND PARK,33898,POLK,FL,1000,0,1000,,0,0,0
17644,17645,4673,FL-00178,FORT MYERS,33901,LEE,FL,18916492.11,16948810.87,1967681.24,6880600,3958400,698600,2223600
17644,17645,4673,FL-00178,N FORT MYERS,33903,LEE,FL,1748422.17,1406616.17,341806,136300,107300,4000,25000
17644,17645,4673,FL-00178,Fort Myer,33903,LEE,FL,154879.89,153694.9,1184.99,177800,140700,1200,35900
17644,17645,4673,FL-00178,NORTH FORT MYERS,33903,LEE,FL,810855.93,764055.93,46800,293000,246200,46800,0
17644,17645,4673,FL-00178,FORT MYERS,33903,LEE,FL,168686.12,108181.14,60504.98,,0,0,0
17644,17645,4673,FL-00178,N FT MYERS,33903,LEE,FL,12829512.44,11748950.44,1080562,3040700,1768900,374100,897700
17644,17645,4673,FL-00178,CAPE CORAL,33904,LEE,FL,26192927.52,22352859.15,3840068.37,7862600,5075300,807800,1979500
17644,17645,4673,FL-00178,FORT MYERS,33905,LEE,FL,8174030.79,7087439.09,1086591.7,3637500,2094900,276200,1266400
17644,17645,4673,FL-00178,TICE,33905,LEE,FL,175753.3,154128.3,21625,,0,0,0
17644,17645,4673,FL-00178,FORT MEYERS,33907,LEE,FL,0,0,0,25000,0,0,25000
17644,17645,4673,FL-00178,FORT MYERS,33907,LEE,FL,14172948.92,13573753.27,599195.65,3274100,603000,143400,2527700
17644,17645,4673,FL-00178,Ft. Myers Beach,33908,LEE,FL,404126.2,392637.2,11489,,0,0,0
17644,17645,4673,FL-00178,FORT MYERS,33908,LEE,FL,89043160.36,77654861.35,11388299.01,16206500,9412200,3154000,3640300
17644,17645,4673,FL-00178,FT MYERS,33908,LEE,FL,20000,0,20000,40000,0,40000,0
17644,17645,4673,FL-00178,CAPE CORAL,33909,LEE,FL,4797204.58,4204381.49,592823.09,1186000,321400,60000,804600
17644,17645,4673,FL-00178,FORT MYERS,33912,LEE,FL,3453624.14,2842802.14,610822,819700,144900,6600,668200
17644,17645,4673,FL-00178,FORT MYERS,33913,LEE,FL,2113254.91,1135043.97,978210.94,1583800,18500,398300,1167000
17644,17645,4673,FL-00178,CAPE CORAL,33914,LEE,FL,13608893.69,11812015.78,1796877.91,4708800,3288100,209200,1211500
17644,17645,4673,FL-00178,CAPE CORAL,33915,LEE,FL,1000,0,1000,,0,0,0
17644,17645,4673,FL-00178,FORT MYERS,33916,LEE,FL,11616386.49,10007360.06,1609026.43,2675400,1602100,281300,792000
17644,17645,4673,FL-00178,NORTH FORT MYERS,33917,LEE,FL,8426.43,8426.43,0,,0,0,0
17644,17645,4673,FL-00178,FORT MYERS,33917,LEE,FL,340936.46,340936.46,0,,0,0,0
17644,17645,4673,FL-00178,N FT MYERS,33917,LEE,FL,6458202.45,5558469.5,899732.95,2260500,1600300,330000,330200
17644,17645,4673,FL-00178,N FORT MYERS,33917,LEE,FL,2634001.04,2548377.04,85624,90000,0,33600,56400
17644,17645,4673,FL-00178,FORT MYERS,33919,LEE,FL,36417616.38,35580358.55,837257.83,5841000,5315100,71800,454100
17644,17645,4673,FL-00178,ALVA,33920,LEE,FL,198882.29,172050.29,26832,50000,0,0,50000
17644,17645,4673,FL-00178,BOCA GRANDE,33921,LEE,FL,5116669.19,4744903.19,371766,891600,791600,25000,75000
17644,17645,4673,FL-00178,BOCA GRANDE,33921,CHARLOTTE,FL,541304.78,541304.78,0,,0,0,0
17644,17645,4673,FL-00178,BOKEELIA,33922,LEE,FL,5673253.47,5314354.47,358899,721500,294600,35300,391600
17644,17645,4673,FL-00178,UPPER CAPTIVA,33924,LEE,FL,219147.47,172047.47,47100,392100,177400,48900,165800
17644,17645,4673,FL-00178,CAPTIVA,33924,LEE,FL,12840219.92,10804366.04,2035853.88,1844000,1164100,235900,444000
17644,17645,4673,FL-00178,ESTERO,33928,LEE,FL,11939174.93,11479440.2,459734.73,1336900,814600,76700,445600
17644,17645,4673,FL-00178,FT MYERS BCH,33931,LEE,FL,172776521.1,150900233.4,21876287.69,37762131,27795231,5414100,4552800
17644,17645,4673,FL-00178,BONITA SPRINGS,33931,LEE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,FORT MYERS,33931,LEE,FL,3097132.59,3002612.09,94520.5,39800,0,14800,25000
17644,17645,4673,FL-00178,Meyers Beach,33931,LEE,FL,10177.88,677.88,9500,126800,0,79800,47000
17644,17645,4673,FL-00178,FORT MYERS BEACH,33931,LEE,FL,12446553.8,10806302.8,1640251,2423700,1426200,772700,224800
17644,17645,4673,FL-00178,FT. MYERS BCH,33931,Lee County,FL,64720.04,22770.04,41950,,0,0,0
17644,17645,4673,FL-00178,BONITA SPGS,33931,LEE,FL,4496303.34,4271017.84,225285.5,16500,0,0,16500
17644,17645,4673,FL-00178,FT MYERS BEACH,33931,LEE,FL,3838831.93,3264361.93,574470,1120400,384300,686300,49800
17644,17645,4673,FL-00178,LABELLE,33935,HENDRY,FL,51628.89,49429.89,2199,,0,0,0
17644,17645,4673,FL-00178,LEHIGH ACRES,33936,LEE,FL,2120186.26,2014958.27,105227.99,107300,59800,0,47500
17644,17645,4673,FL-00178,PLACIDA,33946,CHARLOTTE,FL,2189905.42,1770115.42,419790,303300,167800,111600,23900
17644,17645,4673,FL-00178,CAPE HAZE,33946,CHARLOTTE,FL,825836.05,811343.05,14493,,0,0,0
17644,17645,4673,FL-00178,PLACIDA,33947,CHARLOTTE,FL,96895.04,85595.04,11300,,0,0,0
17644,17645,4673,FL-00178,ROTONDA WEST,33947,CHARLOTTE,FL,4140312.31,3789304.31,351008,457500,423300,6800,27400
17644,17645,4673,FL-00178,PT CHARLOTTE,33948,CHARLOTTE,FL,6115865.44,5749008.19,366857.25,4102350,3056300,57450,988600
17644,17645,4673,FL-00178,PORT CHARLOTTE,33948,CHARLOTTE,FL,46913.81,45913.81,1000,113800,46400,0,67400
17644,17645,4673,FL-00178,Port Charles,33948,Charlotte,FL,263791.6,260541.6,3250,,0,0,0
17644,17645,4673,FL-00178,PUNTA GORDA,33950,CHARLOTTE,FL,4905007.39,4531544.42,373462.97,2168000,779500,128600,1259900
17644,17645,4673,FL-00178,PORT CHARLOTTE,33952,CHARLOTTE,FL,1529106.36,1519666.36,9440,1373000,1331100,3100,38800
17644,17645,4673,FL-00178,PT CHARLOTTE,33952,CHARLOTTE,FL,9234583.14,8367146.81,867436.33,1074800,791900,66600,216300
17644,17645,4673,FL-00178,PORT CHARLOTTE,33953,CHARLOTTE,FL,147668.92,123113.92,24555,100500,95100,5000,400
17644,17645,4673,FL-00178,PT CHARLOTTE,33953,CHARLOTTE,FL,3890251.63,3528120.63,362131,994300,564400,238900,191000
17644,17645,4673,FL-00178,Port Charlotte,33954,Port Charlotte,FL,983187.5,983187.5,0,,0,0,0
17644,17645,4673,FL-00178,PORT CHARLOTTE,33954,CHARLOTTE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PT CHARLOTTE,33954,CHARLOTTE,FL,1846573.99,1737596.99,108977,208800,208800,0,0
17644,17645,4673,FL-00178,PUNTA GORDA,33955,CHARLOTTE,FL,1808573.88,1700200.88,108373,1005500,818600,103400,83500
17644,17645,4673,FL-00178,PUNTA GORDA,33955,LEE,FL,8060714.44,8060714.44,0,4153300,4153300,0,0
17644,17645,4673,FL-00178,ST JAMES CITY,33956,LEE,FL,14390483.83,11595741.75,2794742.08,3310700,2067900,766400,476400
17644,17645,4673,FL-00178,SAINT JAMES CITY,33956,LEE,FL,510523.95,472258.98,38264.97,166800,149100,17700,0
17644,17645,4673,FL-00178,SANIBEL,33957,LEE,FL,113192941.4,98726939.14,14466002.25,16007000,7701600,4242000,4063400
17644,17645,4673,FL-00178,VENUS,33960,HIGHLANDS,FL,135960,135960,0,167200,0,0,167200
17644,17645,4673,FL-00178,FORT MYERS,33966,LEE,FL,2113598.74,1686197.74,427401,1364400,59900,57000,1247500
17644,17645,4673,FL-00178,ESTERO,33967,LEE,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,FORT MYERS,33967,LEE,FL,978587.6,784576.11,194011.49,365900,28500,38200,299200
17644,17645,4673,FL-00178,LEHIGH ACRES,33971,LEE,FL,1062673.81,845833.81,216840,1465000,136900,65600,1262500
17644,17645,4673,FL-00178,LEHIGH ACRES,33972,LEE,FL,383782.2,282823.2,100959,66400,0,0,66400
17644,17645,4673,FL-00178,LEHIGH ACRES,33973,LEE,FL,707881.42,572087.42,135794,212100,127400,11700,73000
17644,17645,4673,FL-00178,LEHIGH ACRES,33974,LEE,FL,224648.78,161815.01,62833.77,118200,0,7400,110800
17644,17645,4673,FL-00178,LEHIGH ACRES,33976,LEE,FL,490623.45,242214.23,248409.22,354600,112400,0,242200
17644,17645,4673,FL-00178,PORT CHARLOTTE,33980,CHARLOTTE,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,PUNTA GORDA,33980,CHARLOTTE,FL,2304559.38,1956477.38,348082,392400,341000,51400,0
17644,17645,4673,FL-00178,PT CHARLOTTE,33980,CHARLOTTE,FL,650425.37,624218.37,26207,216900,206900,0,10000
17644,17645,4673,FL-00178,PT CHARLOTTE,33981,CHARLOTTE,FL,3640564.38,3149656.38,490908,735300,460300,42700,232300
17644,17645,4673,FL-00178,PORT CHARLOTTE,33981,CHARLOTTE,FL,998747.66,915537.66,83210,166700,141900,0,24800
17644,17645,4673,FL-00178,BABCOCK RANCH,33982,CHARLOTTE,FL,29086.18,29086.18,0,,0,0,0
17644,17645,4673,FL-00178,PUNTA GORDA,33982,CHARLOTTE,FL,2770281.87,2500131.42,270150.45,549800,212400,35400,302000
17644,17645,4673,FL-00178,PUNTA GORDA,33983,CHARLOTTE,FL,2989729.93,2758510.29,231219.64,753300,603400,36300,113600
17644,17645,4673,FL-00178,CAPE CORAL,33990,LEE,FL,8388416.01,7621870.91,766545.1,3120200,1182400,538600,1399200
17644,17645,4673,FL-00178,CAPE CORAL,33991,LEE,FL,8157717.39,7425376.94,732340.45,4174700,3412300,96000,666400
17644,17645,4673,FL-00178,MATLACHA ISLE,33991,LEE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MATLACHA,33993,LEE,FL,19454328.92,18140071.04,1314257.88,1793200,1171600,439600,182000
17644,17645,4673,FL-00178,CAPE CORAL,33993,LEE,FL,2305195.02,1831329.65,473865.37,589600,113100,26200,450300
17644,17645,4673,FL-00178,NAPLES,34101,COLLIER,FL,,,,,0,0,0
17644,17645,4673,FL-00178,NAPLES,34102,COLLIER,FL,16115091.98,12802555.59,3312536.39,5484600,3231600,499700,1753300
17644,17645,4673,FL-00178,NAPLES,34103,COLLIER,FL,7190934.16,6515188.16,675746,2881100,1324600,486800,1069700
17644,17645,4673,FL-00178,Naples,34103,,FL,50685.13,43366.13,7319,,0,0,0
17644,17645,4673,FL-00178,NAPLES,34104,COLLIER,FL,3202069.53,2263802.55,938266.98,2618800,894000,162800,1562000
17644,17645,4673,FL-00178,NAPLES,34105,COLLIER,FL,130536.94,94244.94,36292,110700,0,0,110700
17644,17645,4673,FL-00178,NAPLES,34108,COLLIER,FL,14698851.1,13516919.15,1181931.95,3485900,3077900,197200,210800
17644,17645,4673,FL-00178,COCO RIVER,34108,COLLIER,FL,2572169.79,2507564.79,64605,1663500,1643000,20500,0
17644,17645,4673,FL-00178,NAPLES,34109,COLLIER,FL,180507.55,42765.8,137741.75,562300,0,0,562300
17644,17645,4673,FL-00178,NAPLES,34110,COLLIER,FL,1645087.81,1530609.81,114478,1756300,838900,143800,773600
17644,17645,4673,FL-00178,NAPLES,34112,COLLIER,FL,11864963.04,8496709.51,3368253.53,4230400,1712300,750100,1768000
17644,17645,4673,FL-00178,Naples,34112,,FL,5000,0,5000,,0,0,0
17644,17645,4673,FL-00178,NAPLES,34113,COLLIER,FL,2671463.72,2228711.22,442752.5,725400,570400,14000,141000
17644,17645,4673,FL-00178,NAPLES,34114,COLLIER,FL,375151.75,241696.75,133455,151800,36400,30200,85200
17644,17645,4673,FL-00178,NAPLES,34116,COLLIER,FL,133911.76,52448.39,81463.37,98900,38900,15000,45000
17644,17645,4673,FL-00178,NAPLES,34117,COLLIER,FL,409255.72,245368.72,163887,6000,0,0,6000
17644,17645,4673,FL-00178,NAPLES,34119,COLLIER,FL,139241.25,100372.25,38869,50000,0,0,50000
17644,17645,4673,FL-00178,NAPLES,34120,COLLIER,FL,539147.58,269986.58,269161,300200,23600,2300,274300
17644,17645,4673,FL-00178,ESTERO,34134,LEE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,Bonita Springs,34134,LEE,FL,8380365.79,8134853.79,245512,428100,295200,51500,81400
17644,17645,4673,FL-00178,BONITA SPGS,34134,LEE,FL,27612895.21,25039453.66,2573441.55,8488900,7031300,726500,731100
17644,17645,4673,FL-00178,BONITA SPGS,34134,COLLIER,FL,577489.01,386489.01,191000,560800,168400,117700,274700
17644,17645,4673,FL-00178,ESTERO,34135,LEE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,BONITA SPRINGS,34135,LEE,FL,381517.63,226457.13,155060.5,289300,2300,130900,156100
17644,17645,4673,FL-00178,BONITA SPGS,34135,LEE,FL,3156598.27,2233513.88,923084.39,861300,286400,174800,400100
17644,17645,4673,FL-00178,CHOKOLOSKEE,34138,COLLIER,FL,205302.55,150911.05,54391.5,,0,0,0
17644,17645,4673,FL-00178,EVERGLADES CITY,34139,COLLIER,FL,462688.17,354733.17,107955,,0,0,0
17644,17645,4673,FL-00178,EVERGLADES,34139,COLLIER,FL,0,0,0,25000,0,0,25000
17644,17645,4673,FL-00178,GOODLAND,34140,COLLIER,FL,474653.73,382968.73,91685,,0,0,0
17644,17645,4673,FL-00178,IMMOKALEE,34142,COLLIER,FL,163930.26,31525.26,132405,127900,12400,3000,112500
17644,17645,4673,FL-00178,AVE MARIA,34142,COLLIER,FL,98280.3,19077.3,79203,,0,0,0
17644,17645,4673,FL-00178,MARCO ISLAND,34145,COLLIER,FL,3720606.5,3197252.5,523354,674400,162900,314700,196800
17644,17645,4673,FL-00178,UNIVERSITY PK,34201,MANATEE,FL,0,0,0,500000,0,0,500000
17644,17645,4673,FL-00178,BRADENTON,34202,MANATEE,FL,637388,597388,40000,,0,0,0
17644,17645,4673,FL-00178,LAKEWOOD RCH,34202,MANATEE,FL,94943.53,92830.53,2113,93300,93300,0,0
17644,17645,4673,FL-00178,LAKEWOOD RANCH,34202,MANATEE,FL,1122,1122,0,110000,55000,0,55000
17644,17645,4673,FL-00178,BRADENTON,34203,MANATEE,FL,874957.14,644449.1,230508.04,30100,0,5100,25000
17644,17645,4673,FL-00178,BRADENTON,34205,MANATEE,FL,335265.87,281887.15,53378.72,221400,86700,26400,108300
17644,17645,4673,FL-00178,BRADENTON,34207,MANATEE,FL,125330.7,6050.7,119280,150300,0,0,150300
17644,17645,4673,FL-00178,BRADENTON,34208,MANATEE,FL,361525.2,342859.2,18666,,0,0,0
17644,17645,4673,FL-00178,PALMA SOLA,34209,MANATEE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,Bradenton,34209,SARASOTA,FL,64278.23,64278.23,0,,0,0,0
17644,17645,4673,FL-00178,BRADENTON,34209,MANATEE,FL,101909.66,79152.66,22757,34000,0,10000,24000
17644,17645,4673,FL-00178,BRADENTON,34210,MANATEE,FL,32178.37,12870,19308.37,,0,0,0
17644,17645,4673,FL-00178,LAKEWOOD RCH,34211,MANATEE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,BRADENTON,34211,MANATEE,FL,556999.85,153249.85,403750,240000,0,240000,0
17644,17645,4673,FL-00178,BRADENTON,34212,MANATEE,FL,431778.49,351708.49,80070,12500,10000,0,2500
17644,17645,4673,FL-00178,CORTEZ,34215,MANATEE,FL,37580,26840,10740,,0,0,0
17644,17645,4673,FL-00178,ANNA MARIA,34216,MANATEE,FL,7500,0,7500,100900,0,0,100900
17644,17645,4673,FL-00178,HOLMES BEACH,34217,MANATEE,FL,6668.1,6668.1,0,,0,0,0
17644,17645,4673,FL-00178,BRADENTON BCH,34217,MANATEE,FL,3850,3850,0,,0,0,0
17644,17645,4673,FL-00178,DUETTE,34219,MANATEE,FL,1,1,0,,0,0,0
17644,17645,4673,FL-00178,PARRISH,34219,MANATEE,FL,144578.8,122876.8,21702,,0,0,0
17644,17645,4673,FL-00178,PALMETTO,34221,MANATEE,FL,589467.46,501059.46,88408,454800,0,30000,424800
17644,17645,4673,FL-00178,ELLENTON,34222,MANATEE,FL,8210,660,7550,24000,0,0,24000
17644,17645,4673,FL-00178,ENGLEWOOD,34223,CHARLOTTE,FL,5225843.47,5006301.47,219542,1175700,1035500,70200,70000
17644,17645,4673,FL-00178,ENGLEWOOD,34223,SARASOTA/ CHARLOTTE,FL,57262.14,36762.14,20500,,0,0,0
17644,17645,4673,FL-00178,ENGLEWOOD,34223,SARASOTA,FL,18018981.6,16495943.62,1523037.98,5388400,3563900,493900,1330600
17644,17645,4673,FL-00178,ENGLEWOOD,34224,CHARLOTTE,FL,9950019.26,8523346.26,1426673,3069400,2045800,157000,866600
17644,17645,4673,FL-00178,GROVE CITY,34224,CHARLOTTE,FL,112465.84,108350.84,4115,,0,0,0
17644,17645,4673,FL-00178,LONGBOAT KEY,34228,SARASOTA,FL,,,,,0,0,0
17644,17645,4673,FL-00178,LONGBOAT KEY,34228,MANATEE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,OSPREY,34229,SARASOTA,FL,162788.83,160788.83,2000,,0,0,0
17644,17645,4673,FL-00178,SARASOTA,34231,SARASOTA,FL,473863.53,340430.87,133432.66,209600,52500,41500,115600
17644,17645,4673,FL-00178,SARASOTA,34232,SARASOTA,FL,847598.78,777719.45,69879.33,35100,0,24100,11000
17644,17645,4673,FL-00178,SARASOTA,34233,SARASOTA,FL,631015.93,598810.93,32205,646800,643400,3400,0
17644,17645,4673,FL-00178,SARASOTA,34234,SARASOTA,FL,753095.93,637556.93,115539,1195400,151700,119200,924500
17644,17645,4673,FL-00178,SARASOTA,34235,SARASOTA,FL,491601.06,481051.06,10550,166600,163100,3500,0
17644,17645,4673,FL-00178,SARASOTA,34236,SARASOTA,FL,271310.64,262566.89,8743.75,314400,273900,0,40500
17644,17645,4673,FL-00178,SARASOTA,34237,SARASOTA,FL,1167384.13,1146303.13,21081,648200,606400,3000,38800
17644,17645,4673,FL-00178,SARASOTA,34238,SARASOTA,FL,689635.6,687135.6,2500,,0,0,0
17644,17645,4673,FL-00178,SARASOTA,34239,SARASOTA,FL,796828.81,792125.81,4703,495300,12400,0,482900
17644,17645,4673,FL-00178,LAKEWOOD RCH,34240,SARASOTA,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,LAKEWOOD RANCH,34240,SARASOTA,FL,1276659.25,1212880.93,63778.32,,0,0,0
17644,17645,4673,FL-00178,SARASOTA,34240,SARASOTA,FL,786397.55,757397.55,29000,394300,29900,0,364400
17644,17645,4673,FL-00178,SARASOTA,34241,SARASOTA,FL,5592,1100,4492,,0,0,0
17644,17645,4673,FL-00178,SARASOTA,34242,SARASOTA,FL,69504.03,66504.03,3000,25000,0,0,25000
17644,17645,4673,FL-00178,SARASOTA,34243,MANATEE,FL,779722.07,562559.07,217163,932500,399000,14800,518700
17644,17645,4673,FL-00178,MYAKKA CITY,34251,MANATEE,FL,1370948.46,1177538.81,193409.65,513500,424500,14000,75000
17644,17645,4673,FL-00178,ARCADIA,34266,DESOTO,FL,15901740.4,13902632.53,1999107.87,1716300,1103600,169100,443600
17644,17645,4673,FL-00178,NOCATEE,34268,DESOTO,FL,199956.44,186626.44,13330,,0,0,0
17644,17645,4673,FL-00178,LAKE SUZY,34269,DESOTO,FL,55220,55220,0,,0,0,0
17644,17645,4673,FL-00178,ARCADIA,34269,DESOTO,FL,865562.58,758756.78,106805.8,258200,62300,97400,98500
17644,17645,4673,FL-00178,NORTH VENICE,34275,SARASOTA,FL,734958.63,734958.63,0,649000,227500,0,421500
17644,17645,4673,FL-00178,NOKOMIS,34275,SARASOTA,FL,460919.49,408990.49,51929,372900,86700,31300,254900
17644,17645,4673,FL-00178,VENICE,34285,SARASOTA,FL,12183556.38,11096879.78,1086676.6,1949100,1824300,35100,89700
17644,17645,4673,FL-00178,NORTH PORT,34286,SARASOTA,FL,1160110.14,984664.14,175446,283700,125900,4500,153300
17644,17645,4673,FL-00178,NORTH PORT,34287,SARASOTA,FL,7287134.42,6625535.52,661598.9,2240200,1645300,134600,460300
17644,17645,4673,FL-00178,NORTH PORT,34288,SARASOTA,FL,902381,685777,216604,759200,327700,110400,321100
17644,17645,4673,FL-00178,NORTH PORT,34289,SARASOTA,FL,84561.26,38437.26,46124,198500,0,0,198500
17644,17645,4673,FL-00178,NORTH PORT,34291,SARASOTA,FL,900318.83,730030.08,170288.75,197300,140900,14800,41600
17644,17645,4673,FL-00178,VENICE,34292,SARASOTA,FL,1294764.25,1173335.25,121429,244900,26400,93500,125000
17644,17645,4673,FL-00178,VENICE,34293,SARASOTA,FL,4042995.36,3706126.36,336869,1608000,1297100,111100,199800
17644,17645,4673,FL-00178,BELLEVIEW,34420,MARION,FL,,,,,0,0,0
17644,17645,4673,FL-00178,DUNNELLON,34432,MARION,FL,,,,,0,0,0
17644,17645,4673,FL-00178,OCALA,34470,MARION,FL,,,,,0,0,0
17644,17645,4673,FL-00178,OCALA,34472,MARION,FL,,,,,0,0,0
17644,17645,4673,FL-00178,OCALA,34473,MARION,FL,,,,,0,0,0
17644,17645,4673,FL-00178,OCALA,34475,MARION,FL,,,,,0,0,0
17644,17645,4673,FL-00178,OCALA,34476,MARION,FL,23101.1,23101.1,0,,0,0,0
17644,17645,4673,FL-00178,SILVER SPGS,34488,MARION,FL,,,,,0,0,0
17644,17645,4673,FL-00178,SUMMERFIELD,34491,MARION,FL,,,,,0,0,0
17644,17645,4673,FL-00178,BROOKSVILLE,34601,HERNANDO,FL,0,0,0,25000,0,0,25000
17644,17645,4673,FL-00178,BROOKSVILLE,34604,HERNANDO,FL,,,,,0,0,0
17644,17645,4673,FL-00178,SPRING HILL,34606,HERNANDO,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,SPRING HILL,34608,HERNANDO,FL,,,,,0,0,0
17644,17645,4673,FL-00178,SPRING HILL,34609,HERNANDO,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,SPRING HILL,34610,PASCO,FL,,,,,0,0,0
17644,17645,4673,FL-00178,BROOKSVILLE,34613,HERNANDO,FL,,,,,0,0,0
17644,17645,4673,FL-00178,WEEKI WACHEE,34613,HERNANDO,FL,,,,,0,0,0
17644,17645,4673,FL-00178,LAND O LAKES,34637,PASCO,FL,,,,,0,0,0
17644,17645,4673,FL-00178,LAND O LAKES,34638,PASCO,FL,,,,,0,0,0
17644,17645,4673,FL-00178,LAND O LAKES,34639,PASCO,FL,,,,,0,0,0
17644,17645,4673,FL-00178,NEW PORT RICHEY,34652,PASCO,FL,2950,0,2950,,0,0,0
17644,17645,4673,FL-00178,NEW PRT RCHY,34652,PASCO,FL,40856.1,35322.1,5534,,0,0,0
17644,17645,4673,FL-00178,NEW PRT RCHY,34654,PASCO,FL,0,0,0,25000,0,0,25000
17644,17645,4673,FL-00178,NEW PRT RCHY,34655,PASCO,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PORT RICHEY,34667,PASCO,FL,,,,,0,0,0
17644,17645,4673,FL-00178,HUDSON,34667,PASCO,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PORT RICHEY,34668,PASCO,FL,30640.81,28640.81,2000,34200,0,0,34200
17644,17645,4673,FL-00178,HUDSON,34669,PASCO,FL,,,,,0,0,0
